Temp. level:    0.194     Acceptance ratio:    0.003     Current cost:        4.131
Temp. level:    0.192     Acceptance ratio:    0.002     Current cost:        4.104
Temp. level:    0.190     Acceptance ratio:    0.003     Current cost:        3.075
Temp. level:    0.189     Acceptance ratio:    0.001     Current cost:        2.946
Temp. level:    0.187     Acceptance ratio:    0.001     Current cost:        2.952
Temp. level:    0.185     Acceptance ratio:    0.000     Current cost:        2.850
Temp. level:    0.183     Acceptance ratio:    0.000     Current cost:        2.850
Temp. level:    0.181     Acceptance ratio:    0.001     Current cost:        2.973
Temp. level:    0.179     Acceptance ratio:    0.001     Current cost:        2.814
Temp. level:    0.178     Acceptance ratio:    0.001     Current cost:        2.903
Temp. level:    0.176     Acceptance ratio:    0.002     Current cost:        3.375
Temp. level:    0.174     Acceptance ratio:    0.001     Current cost:        3.397
Temp. level:    0.172     Acceptance ratio:    0.001     Current cost:        3.557
Temp. level:    0.171     Acceptance ratio:    0.001     Current cost:        3.455
Temp. level:    0.169     Acceptance ratio:    0.002     Current cost:        4.597
Temp. level:    0.167     Acceptance ratio:    0.003     Current cost:        4.430
Temp. level:    0.165     Acceptance ratio:    0.002     Current cost:        3.790
Temp. level:    0.164     Acceptance ratio:    0.002     Current cost:        3.406
Temp. level:    0.162     Acceptance ratio:    0.002     Current cost:        3.562
Temp. level:    0.161     Acceptance ratio:    0.001     Current cost:        3.303
Temp. level:    0.159     Acceptance ratio:    0.002     Current cost:        3.924
Temp. level:    0.157     Acceptance ratio:    0.002     Current cost:        3.247
Temp. level:    0.156     Acceptance ratio:    0.002     Current cost:        2.986
Temp. level:    0.154     Acceptance ratio:    0.002     Current cost:        2.627
Temp. level:    0.153     Acceptance ratio:    0.001     Current cost:        2.589
Temp. level:    0.151     Acceptance ratio:    0.001     Current cost:        2.471
Temp. level:    0.150     Acceptance ratio:    0.001     Current cost:        2.492
Temp. level:    0.148     Acceptance ratio:    0.000     Current cost:        2.531
Temp. level:    0.147     Acceptance ratio:    0.001     Current cost:        2.521
Temp. level:    0.145     Acceptance ratio:    0.003     Current cost:        2.376
Temp. level:    0.144     Acceptance ratio:    0.002     Current cost:        2.338
Temp. level:    0.142     Acceptance ratio:    0.001     Current cost:        2.314
Temp. level:    0.141     Acceptance ratio:    0.002     Current cost:        2.341
Temp. level:    0.139     Acceptance ratio:    0.002     Current cost:        2.002
Temp. level:    0.138     Acceptance ratio:    0.000     Current cost:        2.002
Temp. level:    0.137     Acceptance ratio:    0.000     Current cost:        2.002
Temp. level:    0.135     Acceptance ratio:    0.001     Current cost:        2.154
Temp. level:    0.134     Acceptance ratio:    0.001     Current cost:        1.864
Temp. level:    0.133     Acceptance ratio:    0.001     Current cost:        1.723
Temp. level:    0.131     Acceptance ratio:    0.000     Current cost:        1.723
Temp. level:    0.130     Acceptance ratio:    0.001     Current cost:        1.783
Temp. level:    0.129     Acceptance ratio:    0.001     Current cost:        1.911
Temp. level:    0.127     Acceptance ratio:    0.000     Current cost:        1.910
Temp. level:    0.126     Acceptance ratio:    0.002     Current cost:        2.133
Temp. level:    0.125     Acceptance ratio:    0.001     Current cost:        2.110
Temp. level:    0.124     Acceptance ratio:    0.003     Current cost:        2.038
Temp. level:    0.122     Acceptance ratio:    0.001     Current cost:        1.928
Temp. level:    0.121     Acceptance ratio:    0.002     Current cost:        1.729
Temp. level:    0.120     Acceptance ratio:    0.000     Current cost:        1.729
Temp. level:    0.119     Acceptance ratio:    0.000     Current cost:        1.729
Temp. level:    0.118     Acceptance ratio:    0.000     Current cost:        1.729
Temp. level:    0.116     Acceptance ratio:    0.000     Current cost:        1.729
Temp. level:    0.115     Acceptance ratio:    0.000     Current cost:        1.729
